Company,Business Type,County,Total Employees,Number Affected,Date of Notice,Layoff Date,Closing Date,Reason for Dislocation,Classification,Reason Stated for Filing,Union,Contact,Phone,Case_ID
"FloorServe, Inc.
   309 North    Hamilton Street
  Dalton, GA 30720","Provides outside sales representative services. As a result, FloorServe does not maintain a  central office in any state other than Georgia. Accordingly, the majority of FloorServe’s  employees work out of their homes in outlying locations throughout the United States. Six (6) New York State  employees are affected.","Onondaga | WIB: Onondaga  | Region: Central Region
   Sch’dy / WIB: Albany/Rens./Sch’dy / Region: Capital  District
   Monroe / WIB: Monroe/Rochester /  Region: Finger   Lakes
   Richmond  / WIB: NYC / Region: NYC-Staten   Island
   Niagara / WIB: Niagara  / Region: Western Region
   Orange  / WIB: Orange / Region: Hudson   Valley Region",-----,"1 (Liverpool,   NY resident)",12/7/2007,1/31/2008,1/31/2008,FloorServe’s  only client cancelling contract with FloorServe.,Other,Layoff;  closing,No FloorServe employees are represented by a  union.,"Diane Hughes, Human Resources",(706) 278-8300 ext. 100,1692
"Southern Wine & Spirits of New York (inVision division)
   345 Underhill    Boulevard
  Syosset, NY 11791",Provides  promotional services to the Company's suppliers,"Nassau | WIB: Oyster Bay  | Region: Long   Island
   Onondaga  / WIB: Onondaga / Region: Central Region",-----,118 - 4 FT and 114 PT,12/6/2007,2/4/2008,2/4/2008,Outsourcing services to another agency,Plant Unit Closing,Plant  Unit Closing,None of the affected employees are unionized  and there are no bumping rights available.,"Eugene T. Reilly, Director, Human Resources",(516) 730-3879,1691
"Servisair LLC
   Bldg.# 151, Suite 310B
   John F. Kennedy Airport
  Jamaica,  NY  11430",Ground Handling services,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,405,12/3/2007,1/31/2008,-----,Non Renewal by Terminal One Group Association of  Ground Handling Contract at John   F. Kennedy   Airport,Mass Layoff,Mass  Layoff,Some of the affected employees have bumping  rights.,"Glenn J. Bassett, Regional Director U.S. Eastern  Region",(516) 903-8152,1689
"IMS
   100 Walnut    Street #1
  Champlain,   NY 12919",Business operations (parent company LaPoste),Clinton | WIB: CEFH |  Region: North Country,8,8,11/27/2007,3/15/2008,3/31/2008,"This action is being taken because the need for the  service IMS provides has been drastically reduced over the past three  years. Therefore, IMS business  operations (parent company LaPoste) are being absored by Brokers Worldwide  (parent company LaPoste) and moved to Folcroft,   PA.",,Plant  Closing,This company is not union affiliated.,"Anne Searl, Human Resources Manager, Brokers Worldwide",(610) 461-3661,1682
"Health Insurance Plan of Greater New    York 
  Claims and Customer Service Departments
   55 Water Street 
  New York, NY 10041",Health Insurance claims and customer service,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,260,11/20/2007,"The separations are expected to take place over a  14-day period commencing on
  January 18, 2008.",1/18/2008,Economic,Plant Unit Closing,Plant Unit Closing,"Office and Professional Employees International Union (OPEIU), Local 153, AFL-CIO","Terry Lynn Smith, Vice President of Human Resources",(646) 447-5860,1679
"Guild Home for Aged Blind
   75 Stratton    Street South
  Yonkers, NY 10701",Home for Aged Blind,Westchester | WIB: Yonkers | Region: HUDSON VALLEY,264,264,11/16/2007,"Employees will be laid-off in phases over a 90-day  period, commencing approximately January 15, 2008.",1/15/08  - - 4/15/08,Economic,Plant Closing,Plant  Closing,1199 SEIU  United Healthcare Workers East,"Peter Ferolito, Director of Human Resources",(914) 220-8511,1677
"Southworth-Milton, Inc.
   2140 Military    Road
  Tonawanda, NY 14150","Caterpillar machine sales and rentals, engine sales  and rentals and service",Erie | WIB: ERIE  | Region: WESTERN REGION,54,54,11/16/2007,1/18/2008,1/18/2008,Economic,Plant Closing,Plant  Closing,"Local 17,  IUOE, AFL-CIO","Mark R. Biron, Vice President, Product Support",(508) 634-3400,1676
"MedAvant Healthcare Solutions
   419 East Main    Street
  Middletown, NY 10940",Healthcare solutions,Orange | WIB: ORANGE | Region: HUDSON VALLEY,-----,Coalition America may not offer employment to  5 – 20 positions.,11/15/2007,1/15/2008,1/15/2008,Pending sale of MedAvant Healthcare Solutions National  Preferred Provider Network to Coalition America.,Other,Plant  Closing,No employees have “bumping rights” under the  circumstances of this layoff.,"Peter E. Fleming, III 
  EVP & General Counsel",(203) 814-7202,1673
"GreenPoint Mortgage Funding, Inc. 
  Commercial Lending Division
   265 and 275    Broadhollow Road
  Melville, NY 11747",Commercial Lending Division,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,35,35,11/15/2007,1/15/2008,1/15/2008,Economic,Other,Plant  Closing,The affected employees at these facilities  are not represented by any union.,"Jean Gunn, Senior Vice President",(415) 878-5000,1672
"Delta Funding Corporation
   1000 Woodbury    Road
  Woodbury, NY 11797","Specialty consumer finance company engaged in  originating, securitizing, and selling non-conforming mortgage loans.",Nassau | WIB: OYSTER BAY | Region: LONG ISLAND,-----,174,11/14/2007,11/8/2007,-----,Economic,Mass Layoff,Mass  Layoff,The affected employees are not represented  by a labor organization and no transfer or “bumping rights” are applicable.,"Leah Landro, Senior Vice President , Human Resources",(516) 812-8278,1671
"PLVTZ, Inc.  
  Levitz, Inc. 
   233 Broadway  
  New York, NY 10279",Furniture,"New York | WIB: New York City | Region: New York City 
   Nassau  / WIB: Oyster Bay  / Region: Long Island",140 (both  sites),140 (both sites),11/9/2007,Separations are expected to occur between 1/9/08 –  1/23/08.,1/9/08,"Economic; possible Bankruptcy Court disapproval on bid  of sale of PLVTZ, Inc.’s operations.",Plant Closing,Plant  Closing,Employees do not have bumping rights in this  situation.,"Samuel E. Scruggs, Jr.",(212) 634-2206,1668
"Best Metropolitan Towel & Linen Supply Co., Inc.

   45 Kosciusko    Street
  Brooklyn, NY 11205",Linen Supply Services,Kings | WIB: NEW YORK CITY | Region: NEW YORK CITY,60,60,11/8/2007,1/2/2008,1/2/2008,Unknown,Plant Closing,Plant  Closing,Laundry &  Dry Cleaning Allied Workers Joint Board,"Edward Savarese, Owner",(718) 622-4710,1666
"Victory Memorial Hospital  
   699 92nd Street 
  Brooklyn, NY 11228 
   
  Brighton Beach Clinic
  3049 Brighton Sixth Street 
  Brooklyn, NY 11224",Hospital,Kings | WIB: NEW YORK CITY | Region: NEW YORK CITY,513,513,11/6/2007,"Layoffs will occur beginning January 1, 2008 and will  involve three (3) separation dates: (a) January 1, 2008; (b) January 16, 2008;  and (c) January 31, 2008",1/31/2008,Berger Commission impacted closure,Plant Closing,Plant  Closing,SEIU Local  1199,"Vincent Calamia, MD, President and CEO",(718) 567-1847,1665
"Cabrini Medical Center
   227 East 19th    Street
   New York, NY 10003",Hospital,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,778,778,11/1/2007,"All employee  separations will take place during the 14-day period between December 31, 2007  and January 14, 2008.",1/14/2008,Berger Commission impacted closure,,Plant  Closing,1199/SEIU;  NYSNA; SSOBA,"Diane Kniejski, Executive Vice President/Chief  Operating Officer",(212) 995-6156,1664
"KeyCorp and U.S.B. Holdings Co., Inc. (U.S.B.), the holding company 
    of Union State  Bank
   100 Dutch Hill    Road
  Orangeburg, NY 10962",Financial Services Company,Rockland | WIB: ROCKLAND | Region: HUDSON VALLEY,184,184,11/1/2007,It is expected the first terminations will occur on  1/1/08 and will continue through 6/30/08.,6/30/2008,"KeyCorp has agreed to acquire U.S.B.  Holdings Co., Inc. (U.S.B.), the holding company of Union State Bank,  headquartered in Orangeburg,   New York, on or about 1/1/08,  which will necessitate the loss of jobs at the Orangeburg site.",,Plant Closing,-----,"Katie Ladd, Human Resources",(216) 689-0812,1663
"IHMS, LLC dba The Pierre
   2 East 61st    Street
  New York, NY",Hotel,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,268,268,10/31/2007,"12/31/2007; 12/29/07 for employees represented by the  Associated Musicians of Greater New York, Local 802 AFM",-----,"The Hotel building will be undergoing extensive  renovations which will result in the closure of the restaurant, bar, room  service and transient hotel operations for a period estimated to be at least 12  months.",Temporary Plant Closing,Temporary  Plant Closing,"Associated  Musicians of Greater New York, Local 802 AFM; The New York Hotel & Motel  Trades Council, AFL-CIO affiliated with the Hotel Employees & Restaurant  Employees International Union. The  layoff is expected to be permanent for employees not represented by a labor  organization and temporary for employees represented by a labor organization,  except for those represented by the Associated Musicians of Greater New York,  Local 802 AFM.","Yvonne Mancini, Director of Human Resources",(212) 838-8000,1662
"Owens Corning
   1277 Feura Bush    Road
  Feura Bush, NY 12067",Manufacturer of insulation,Albany  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT,-----,136,10/31/2007,The  first employees will be temporarily laid-off on 12/31/2007  and the layoff announcements will possibly  continue through 1/13/2008.,-----,Temporarily  discontinuing operation of one of two of their manufacturing lines due to economic problems related to national housing market.,Temporary Mass Layoff,Temporary  Mass Layoff,"Glass,  Molders, Pottery, and Plastics, Local #77","Anthony J. Williams, HR Leader, Owens Corning Delmar  Plant",(518) 475-3606,1661
"The Peninsula New York Partnership dba The Peninsula  New York
   700 Fifth    Avenue
  New York, NY 10019-4101",Hotel,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,100,10/30/2007,12/31/2007,12/31/2007  (Spa),Hotel building will be undergoing renovations which  will result in the closure of the Spa for a period estimated to be at least 6  months. The layoff of the employees is  exptected to be temporary.,Temporary Layoff/Temporary Plant Unit Closure,Layoff,None of the affected employees are  represented by a labor union.,"Fanchea Clarke, Director of Human Resources",(212) 956-2888,1660
"WMC-GEMB Mortgage Corp.
   1 Ramland Road
  Orangeburg, NY",Mortgage Business,Rockland | WIB: ROCKLAND | Region: HUDSON VALLEY,96 (at the  site),150 (96 at the site and 54 remote employees located  throughout the area),10/30/2007,12/29/2007,12/29/2007,Economic,Plant Closing,Plant  Closing,None of the employees are represented by a  union.,"Rachel Lieberman, Vice President & Senior Counsel",(203) 585-6318,1659
"IWCO Direct
   40 Daniels    Street
  Farmingdale, NY 11735",Direct Marketing,"Nassau | WIB: Oyster Bay  | Region: Long   Island 
   Suffolk  / WIB: Suffolk / Region: Long Island",325,183,10/22/2007,10/17/2007 – 12/31/07,-----,Consolidation,Mass Layoff,Mass  Layoff,The affected employees are not represented  by a union.,"Joyce Goodrich, Human Resources Manager",(952) 470-6430,1654
"Sodexho
   90 Merrick    Avenue, Suite 210
  East Meadow, NY 11554",Environmental Services,Nassau | WIB: HEMPSTEAD  | Region: LONG ISLAND,84,84,10/22/2007,11/30/2007,11/30/2007,"Sodexho  has received notice from Bon Secours Health  Systems, Inc. on behalf of itself and its affilitate Good Samaritan   Hospital that, effective  11/30/07, the client will no longer use Sodexho to perform Environmental  Services.",Plant Closing,Plant  Closing,SEIU Local  32BJ,"Fran Fanelli, District Manager",(516) 521-1275,1653
"Kmart
   1701 Niagara    Falls Boulevard
  Amherst, NY 14228",Retail,Erie | WIB: ERIE | Region: WESTERN  REGION,94,94,10/19/2007,12/20/2007,1/9/2008,Economic,Plant Closing,Plant Closing,Bumping rights are non-existent.,"Tarek Brantley, Divisional Vice President, Human  Resources",(847) 286-0817,1652
"Van Der Moolen Specialists USA, LLC
   45 Broadway
  New York, NY 10006",Specialist firm on New York Stock Exchange,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,130,26,10/17/2007,12/14/2007,-----,New and advanced technology by the NYSE & changing  economic conditions.,Layoff,Layoff,There is no collective bargaining agreement  or collective bargaining agent for the affected employees. There are no bumping rights to other  employment.,William Floyd-Jones,(646) 576-2868,1651
"Taylor & Francis Group, LLC
   72 Grosset    Drive
   Kirkwood, NY 13795",International academic publisher,Broome | WIB: BROOME/TIOGA | Region: SOUTHERN  TIER,31,31,10/16/2007,Layoffs will take place during the period from 2/1/08  – 2/14/08.,2/1/08,Economic,Plant Closing,Plant  Closing,Taylor & Francis is not a party to a  collective bargaining unit.,"Kerrie Baker, Human Resources Director",(561) 998-2570,1649
"Cadbury Schweppes Americas Beverages
   900 King Street
  Rye Brook, NY 10573",Manufacture and sale of confectionery and soft drinks,Westchester | WIB: WESTCH/PTNM | Region: HUDSON VALLEY,-----,150,10/15/2007,The  first employment separations will likely take place on or about 12/11/07 and continue through 12/28/07.,-----,Economic,Mass Layoff,Mass  Layoff,None of the employees is represented by a  union.,"Laurie Huebner, Vice President, Human Resources",(914) 612-4270,1648
"Southworth-Milton, Inc.
   275 Market    Place Drive
   Rochester, NY 14623","Caterpillar machine sales and rentals, engine sales  and rentals and service",Monroe | WIB: MONROE | Region: FINGER LAKES,55,55,10/12/2007,12/14/2007,12/14/2007,Economic,Plant Closing,Plant  Closing,"Local 832,  IUOE, AFL-CIO","Mark R. Biron, Vice President, Product Support",(508) 634-3400,1647
"M&T Bank Corporation
   56-68 Exchange    Street
  Binghamton, NY 13901",Banking,"Broome | WIB: Broome/Tioga  | Region: Southern Region
   Onondaga / WIB: Onondaga / Region: Central Region
   Oneida  / WIB: HMO / Region: Central Region",-----,97,10/5/2007,Layoffs will begin on 12/31/07 and be completed by  3/31/08.,-----,"Merging Partners Trust Financial Group, Inc. with  M&T Bank Corporation",Mass Layoff,Mass  Layoff,-----,"C. Michael Zabel, Administrative Vice President",(716) 842-2311,1644
"Philips Electronics North America Corporation
   1251 Avenue of the Americas, 20th Floor
  New York, NY 10020-1104",Mfr. of  Consumer Electrical & Electronic Components,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,52,52,10/5/2007,12/31/2007,Terminations  will begin on 12/31/07 and run through 8/08.,"Relocating to Andover,  Massachussetts",Plant Closing,Plant  Closing,Affected  employees are not represented by a Union.,"John K. Skrypak, Vice President, Employment &  Labor Law",(212) 536-0830,1643
"Foxtons US
   30-56 WhiteStone Expressway, Suite 350
   Whitestone, NY 11354",Full service real estate agents,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,68,10/1/2007,9/26/2007,-----,"Due  to its financial condition and a sharp downturn in market conditions.
   
  ERNUM: -----",,Layoff,None of the affected employees are  represented by a union.,Kathy  Currao,(732) 483-2102,1641
"McNaughton Apparel Group, Inc. (wholly owned  subsidiary of Jones Apparel Group, Inc.)
   1407 Broadway
   New York, NY 10018",Manufacturing of Ladies' sportswear,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,48,48,9/19/2007,11/19/2007,11/19/2007,Economic,,Plant  Closing,None of the affected employees is  represented by a union and none has any bumping rights.,"Aida Tejero-DeColli, Executive Vice President of Human  Resources
   180 Rittenhouse Circle
   Bristol,   PA 19007",(212)  801-8100; fax: (212) 801-8150 (numbers  listed on the company letterhead),1633
"American Axle & Manufacturing, Inc. 
   Buffalo Gear & Axle Plant
   1001 East    Delavan Avenue
   Buffalo, NY 14215",Automotive supplier of axles,Erie | WIB: ERIE | Region: WESTERN  REGION,728 (653  hourly;75 salary),264,9/19/2007,11/19/2007,-----,Economic,,Layoff,UAW Local 424,"Judy Giese, Personnel Director",(716) 891-7117,1632
"Smurfit-Stone Container Corporation
   7393 Shawnee    Road
   North Tonawanda, NY 14120",Corrugated Containers Plant,Niagara | WIB: NIAGARA | Region: WESTERN  REGION,101,101,9/17/2007,11/4/2007,11/4/2007,Closing plant and converting it into a joint venture  with Jamestown Container and Norampac that will supply corrugated cardboard  sheets for Norampac’s Lancaster  factory.,,Plant  Closing,"Hourly production employees are represented by the  United Steel Workers, Local 1736 and the Truck Drivers are represented by the  International Brotherhood of Teamsters, Local #449, Buffalo, New York.","Larry D. Cromer, Project Manager or Susan Staib",(716) 694-1000,1631
"Empire Beef Company, Inc.
   171 Weidner    Road
  Rochester, NY 14624 
  Contact: Jerry  DeCarbo",Wholesale full line food distrinbution,Monroe | WIB: MONROE | Region: FINGER LAKES,252,252,9/10/2007,11/6/2007,11/6/2007,Economic,Plant Closing,Plant  Closing,Teamsters  Local Union #118 and United Food and Commercial Workers International Union  Local One,"Maureen  T. Bass, Attorney for Empire Beef Company, Inc.",(716) 848-1361,1629
"Health Partners of New York LLC
   125 Baylis    Road, Suite 140
  Melville, NY 11747",Health Maintenance Organization,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,58,58,9/6/2007,10/31/2007,10/31/2007,Economic,Plant Closing,Plant  Closing,None of the employees are represented for  purposes of collective bargaining,Janet Gaffney,(631) 608-5726,1625
"Servisair
   John F. Kennedy Airport, Building 151
   Jamaica,  NY  11430","Building maintenance, janitorial, & other  passenger assistance services",Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,150,150,9/5/2007,10/31/2007,-----,Non Renewal by British Airways of Building Maintenance  Contract at John F. Kennedy Airport,,Mass  Layoff,-----,"Glenn J. Bassett, Regional Director U.S. Eastern  Region",(516) 903-8152,1624
"TTA Systems, LLC (TTA)
   7940 State    Route 415
   Bath, New York",Subway/railcar repair/refurbishment,Steuben | WIB: CSS | Region: SOUTHERN  TIER,-----,63,9/5/2007,The transition period has started and will continue through  10/31/07,-----,"TTA  had a project contract with Siemens. TTA has been advised by Siemens officials that Siemens  intends to transfer its assembly operations of the Boston Blue Line Project  from the Kanona Facility located at 7940    State Route 415, Bath,  NY to a facility located in Elmira Heights.",,Layoff,"There is no provision in the Companys  policies for transfer, bumping or reassignment","Karen L. Nisbet, HR Manager",(607) 324-0216,1623
"Sun Chemical
   441 Tompkins    Avenue
  Staten Island, NY 10305",Manufacture pigments for colors,Richmond | WIB: NEW YORK CITY | Region: NEW YORK CITY,63,78 (Fifteen  (15) employees were laid off on 8/1/07.),8/31/07,8/1/2007,1/31/2008,Competition from low cost providers particularly those  in China,Plant Closing,Plant  Closing,"IBT Local #97, IBEW Local #3 and Local  30-30A Operating Engineers","Dennis Lafferty, Director of Employee Relations, North America",(513) 830-8840,1622
"Wachovia Corporation
   11 Penn Plaza
  New York, NY 10001",Banking,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,77,64,8/28/2007,11/15/2007 – 07/30/2008,-----,Integration of business units,Mass Layoff,Mass  Layoff,No employees  are represented by a labor union,Susan Hiatt,(336) 732-3196,1620
"GreenPoint Mortgage Funding, Inc.
   265 and 275    Broadhollow Road
   Melville, NY 11747",Residential mortgage business,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,45,45,8/27/2007,8/23/2007,8/23/2007,Downturn in housing-related businesses,,Plant  Closing,The affected employees are not represented  by any union.,"Jean Gunn, Senior Vice President",(415) 878-5000,1616
"Countrywide Home Loans (Wholesale division)
   2 Jericho  Plaza, 3rd Floor
  Jericho, NY 11753",Mortgage Lender,Nassau | WIB: OYSTER BAY | Region: LONG ISLAND,50,50,8/22/2007,10/12/2007,10/12/2007,Economic,Plant Closing,Plant  Closing,-----,"Mr. Lyol Brumby, Manager, Employee Relations",(972) 608-6490,1615
"American Home Mortgage
   538 Broadhollow    Road, 520 Broadhollow Road  and 270 South Service Road
  Melville, NY 11747",Originates & services mortgage loans to homebuyers  & refinancers,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,1555,1555,8/21/2007,8/3/2007,-----,Downturn in housing-related businesses,Mass Layoff,Mass  Layoff,-----,"Karen Cooper, AVP, HR Business Partner",(631) 622-6562,1614
"First Magnus Financial Corporation (Long   Island Wholesale)
   1393 Veterans    Memorial Highway, Suite 214N
  Hauppauge, NY 11788",Mortgage company,Suffolk | WIB: SUFFOLK | Region: LONG ISLAND,51,51,8/20/2007,8/17/2007,8/17/2007,"Due to unprecedented conditions in both the national real estate market  and the sudden unexpected action of their investors in the secondary mortgage  market, First Magnus was forced to stop accepting loan applications and funding  loans effective August 16, 2007. Despite  their extensive efforts to continue normal operations, First Magnus permanently  shut down substantially all of its operations nationally effective August 17,  2007.",Plant Closing,Plant  Closing,None of the employees are represented by a  collective bargaining representative.,"Michael L. Walker, Associate General Counsel",(520) 618-9520,1613
"Nomura Holding America, Inc.
   2 World Financial Center, Building B
  New York, NY 10281",Broker/dealer,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,-----,57,8/16/2007,9/25/2007,-----,Economic,Layoff,Layoff,-----,Christopher Becker,(212) 667-9632,1612
"Albany International Corp.
   East Greenbush  Plant
   253 Troy Road
  Rensselaer, NY 12144",Press fabric manufacturing facility - Albany International is the world’s largest  producer of custom-designed paper machine fabrics and process belts that are  essential to the manufacture of paper and paperboard.,"Rensselaer | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT
   Albany  | WIB: CAPITAL DISTRICT | Region: CAPITAL  DISTRICT",137,137,8/6/2007,9/15/2007,9/15/2007,Economic,Plant Closing,Plant  Closing,United Food  and Commercial Workers International Union –  Local #1139T,"Kenneth C. Pulver, VP, Global Marketing & Communications",518-445-2214,1609
"Frontier Telephone Company of Rochester, Inc.
   1225 Jefferson    Road
  Rochester, NY 14623
  County: Monroe | WIB: MONROE | Region: FINGER LAKES",Residential call center,,100,100,8/2/2007,9/30/2007,10/13/2007,"Entirely converting to a ""smaller""  home-based program",Plant Closing,Plant  Closing,"Local 2714,  UNITEHERE","Ann Burr, Senior Vice President & General Manager",(585) 777-6071,1607
"GCA Services Group, Inc. (located at St. John's University  (SJU))
   800 Utopia    Parkway
  Queens, NY 11439",Staffing services,Queens | WIB: NEW YORK CITY | Region: NEW YORK CITY,172,172 (160  hourly; 12 salaried/admin.),8/2/2007,8/3/2007,8/3/2007,GCA termination of service agreement with SJU,Plant Closing,Plant  Closing,"Service Employees International Union Local  32BJ, AFL-CIO","Bernie Decker, HR Manager",(865) 824-1403,1606
"AXA Equitable Life Insurance Co. (Broker Dealer  operating unit)
   1290 Avenue of the Americas
  New York, NY 10104",Broker dealer,New York | WIB: NEW YORK CITY | Region: NEW YORK CITY,"Approximately 2,000",68,7/27/2007,9/24/2007 - - 10/8/07; additional layoffs will  continue through 1/08.,-----,Business decision to close the unit,Plant Unit Closing,Plant  Unit Closing,-----,"Amalia Durazzo-Carroll, Director of Human Resources",(212) 314-3008,1604
"Univera Healthcare
   205 Park Club    Lane
  Buffalo, NY 14221",Home health care,Erie | WIB: ERIE | Region: WESTERN  REGION,75,75,7/25/2007,The  layoffs will occur within the 14-day period commencing 9/21/2007 .,9/21/07,Economic,Plant Closing,Plant  Closing,The affected employees are not represented  by a union and have no bumping rights.,"Timothy M. McNamara
  Vice President, Human Resources",(716) 857-6398,1603
"CareGuide
   755 Jefferson    Road
   Rochester, NY 14623",Call Center for Disease & Demand Management,Monroe | WIB: MONROE | Region: FINGER LAKES,45,39,7/18/2007,7/13/2007; 8/1/07; 8/24/07,8/24/2007,Economic,,Plant  Closing,-----,"Annabel Sanchez, Director of Human Resources",(954) 796-3661 or  1-800-276-2575,1601
